employee_id,department,week,projects_assigned,used_hours,effective_capacity,remaining_capacity,utilization_pct,capacity_exceeded
55,Software,12,2,32.938,32.938,0.0,100.0,False
56,Hardware,12,1,33.6587,33.6587,0.0,100.0,False
57,Testing,12,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,12,2,35.0083,35.0083,0.0,100.0,False
59,Testing,12,1,39.1993,39.1993,0.0,100.0,False
60,Testing,12,2,35.2836,35.2836,0.0,100.0,False
61,Integration,12,1,36.8655,36.8655,0.0,100.0,False
62,Testing,12,1,41.8977,41.8977,0.0,100.0,False
63,Software,12,1,36.9312,36.9312,0.0,100.0,False
64,Integration,12,1,40.2125,40.2125,0.0,100.0,False
65,Software,12,1,35.1991,35.1991,0.0,100.0,False
66,Software,12,1,37.3837,37.3837,0.0,100.0,False
67,Integration,12,1,35.1499,35.1499,0.0,100.0,False
68,Software,12,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,12,2,40.5209,40.5209,0.0,100.0,False
70,Software,12,1,32.818,32.818,0.0,100.0,False
71,Integration,12,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,12,1,38.7132,38.7132,0.0,100.0,False
73,Software,12,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,12,1,33.6618,33.6618,0.0,100.0,False
75,Testing,12,1,38.2164,38.2164,0.0,100.0,False
76,Software,12,1,36.4115,36.4115,0.0,100.0,False
77,Software,12,1,38.698,38.698,0.0,100.0,False
78,Hardware,12,1,38.0656,38.0656,0.0,100.0,False
79,Testing,12,1,42.0,42.0,0.0,100.0,False
80,Testing,12,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,13,2,40.2298,40.2298,0.0,100.0,False
2,Integration,13,1,39.6295,39.6295,0.0,100.0,False
3,Testing,13,1,36.0035,36.0035,0.0,100.0,False
4,Software,13,1,38.6965,38.6965,0.0,100.0,False
5,Software,13,1,38.3501,38.3501,0.0,100.0,False
6,Integration,13,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,13,1,40.6143,40.6143,0.0,100.0,False
8,Testing,13,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,13,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,13,1,38.2027,38.2027,0.0,100.0,False
11,Testing,13,1,38.8674,38.8674,0.0,100.0,False
12,Integration,13,2,39.8939,39.8939,0.0,100.0,False
13,Testing,13,2,33.6285,33.6285,0.0,100.0,False
14,Integration,13,1,37.041,37.041,0.0,100.0,False
15,Testing,13,1,36.5889,36.5889,0.0,100.0,False
16,Integration,13,2,36.0834,36.0834,0.0,100.0,False
17,Testing,13,2,37.1746,37.1746,0.0,100.0,False
18,Hardware,13,1,42.0,42.0,0.0,100.0,False
19,Integration,13,1,35.4025,35.4025,0.0,100.0,False
20,Software,13,1,40.9048,40.9048,0.0,100.0,False
21,Testing,13,1,32.9514,32.9514,0.0,100.0,False
22,Software,13,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,13,1,38.4883,38.4883,0.0,100.0,False
24,Integration,13,1,39.7587,39.7587,0.0,100.0,False
25,Integration,13,1,40.1337,40.1337,0.0,100.0,False
26,Testing,13,1,40.38,40.38,0.0,100.0,False
27,Software,13,2,36.9538,36.9538,0.0,100.0,False
28,Integration,13,1,36.6129,36.6129,0.0,100.0,False
29,Testing,13,2,40.5739,40.5739,0.0,100.0,False
30,Software,13,1,37.4261,37.4261,0.0,100.0,False
31,Software,13,2,34.1729,34.1729,0.0,100.0,False
32,Hardware,13,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,13,2,35.2416,35.2416,0.0,100.0,False
34,Testing,13,1,39.4915,39.4915,0.0,100.0,False
35,Integration,13,1,38.4273,38.4273,0.0,100.0,False
36,Hardware,13,2,40.0715,40.0715,0.0,100.0,False
37,Integration,13,1,36.7182,36.7182,0.0,100.0,False
38,Integration,13,1,38.4756,38.4756,0.0,100.0,False
39,Software,13,1,39.8768,39.8768,0.0,100.0,False
40,Testing,13,1,37.072,37.072,0.0,100.0,False
41,Hardware,13,2,39.3703,39.3703,0.0,100.0,False
42,Integration,13,1,36.0142,36.0142,0.0,100.0,False
43,Testing,13,1,36.9108,36.9108,0.0,100.0,False
44,Software,13,2,36.8548,36.8548,0.0,100.0,False
45,Hardware,13,1,34.4125,34.4125,0.0,100.0,False
46,Integration,13,1,39.4609,39.4609,0.0,100.0,False
47,Software,13,1,36.5918,36.5918,0.0,100.0,False
48,Integration,13,2,38.0375,38.0375,0.0,100.0,False
49,Testing,13,1,39.4422,39.4422,0.0,100.0,False
50,Integration,13,2,39.3396,39.3396,0.0,100.0,False
51,Integration,13,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,13,1,37.7045,37.7045,0.0,100.0,False
53,Software,13,1,36.7301,36.7301,0.0,100.0,False
54,Software,13,1,37.7608,37.7608,0.0,100.0,False
55,Software,13,1,32.938,32.938,0.0,100.0,False
56,Hardware,13,1,33.6587,33.6587,0.0,100.0,False
57,Testing,13,2,31.8256,34.0319,2.2063,93.52,False
58,Hardware,13,1,35.0083,35.0083,0.0,100.0,False
59,Testing,13,2,39.1993,39.1993,0.0,100.0,False
60,Testing,13,1,35.2836,35.2836,0.0,100.0,False
61,Integration,13,1,36.8655,36.8655,0.0,100.0,False
62,Testing,13,1,41.8977,41.8977,0.0,100.0,False
63,Software,13,1,36.9312,36.9312,0.0,100.0,False
64,Integration,13,1,40.2125,40.2125,0.0,100.0,False
65,Software,13,2,35.1991,35.1991,0.0,100.0,False
66,Software,13,1,37.3837,37.3837,0.0,100.0,False
67,Integration,13,1,35.1499,35.1499,0.0,100.0,False
68,Software,13,2,36.9829,36.9829,0.0,100.0,False
69,Hardware,13,2,40.5209,40.5209,0.0,100.0,False
70,Software,13,2,32.818,32.818,0.0,100.0,False
71,Integration,13,2,39.3033,39.3033,0.0,100.0,False
72,Hardware,13,1,38.7132,38.7132,0.0,100.0,False
73,Software,13,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,13,1,33.6618,33.6618,0.0,100.0,False
75,Testing,13,1,38.2164,38.2164,0.0,100.0,False
76,Software,13,1,36.4115,36.4115,0.0,100.0,False
77,Software,13,1,38.698,38.698,0.0,100.0,False
78,Hardware,13,2,38.0656,38.0656,0.0,100.0,False
79,Testing,13,2,42.0,42.0,0.0,100.0,False
80,Testing,13,2,37.2819,37.2819,0.0,100.0,False
1,Hardware,14,2,40.2298,40.2298,0.0,100.0,False
2,Integration,14,1,39.6295,39.6295,0.0,100.0,False
3,Testing,14,2,36.0035,36.0035,0.0,100.0,False
4,Software,14,1,38.6965,38.6965,0.0,100.0,False
5,Software,14,1,38.3501,38.3501,0.0,100.0,False
6,Integration,14,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,14,1,40.6143,40.6143,0.0,100.0,False
8,Testing,14,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,14,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,14,2,38.2027,38.2027,0.0,100.0,False
11,Testing,14,2,38.8674,38.8674,0.0,100.0,False
12,Integration,14,1,39.8939,39.8939,0.0,100.0,False
13,Testing,14,1,33.6285,33.6285,0.0,100.0,False
14,Integration,14,2,37.041,37.041,0.0,100.0,False
15,Testing,14,2,32.3795,36.5889,4.2094,88.5,False
16,Integration,14,1,36.0834,36.0834,0.0,100.0,False
17,Testing,14,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,14,2,42.0,42.0,0.0,100.0,False
19,Integration,14,1,35.4025,35.4025,0.0,100.0,False
20,Software,14,1,40.9048,40.9048,0.0,100.0,False
21,Testing,14,1,32.9514,32.9514,0.0,100.0,False
22,Software,14,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,14,2,38.4883,38.4883,0.0,100.0,False
24,Integration,14,1,39.7587,39.7587,0.0,100.0,False
25,Integration,14,2,40.1337,40.1337,0.0,100.0,False
26,Testing,14,1,40.38,40.38,0.0,100.0,False
27,Software,14,1,36.9538,36.9538,0.0,100.0,False
28,Integration,14,1,36.6129,36.6129,0.0,100.0,False
29,Testing,14,1,40.5739,40.5739,0.0,100.0,False
30,Software,14,2,37.4261,37.4261,0.0,100.0,False
31,Software,14,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,14,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,14,1,35.2416,35.2416,0.0,100.0,False
34,Testing,14,2,39.4915,39.4915,0.0,100.0,False
35,Integration,14,1,38.4273,38.4273,0.0,100.0,False
36,Hardware,14,1,40.0715,40.0715,0.0,100.0,False
37,Integration,14,1,36.7182,36.7182,0.0,100.0,False
38,Integration,14,1,38.4756,38.4756,0.0,100.0,False
39,Software,14,1,39.8768,39.8768,0.0,100.0,False
40,Testing,14,2,37.072,37.072,0.0,100.0,False
41,Hardware,14,1,39.3703,39.3703,0.0,100.0,False
42,Integration,14,1,36.0142,36.0142,0.0,100.0,False
43,Testing,14,1,36.9108,36.9108,0.0,100.0,False
44,Software,14,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,14,1,34.4125,34.4125,0.0,100.0,False
46,Integration,14,3,33.5418,33.5418,0.0,100.0,False
47,Software,14,1,36.5918,36.5918,0.0,100.0,False
48,Integration,14,1,38.0375,38.0375,0.0,100.0,False
49,Testing,14,1,39.4422,39.4422,0.0,100.0,False
50,Integration,14,1,39.3396,39.3396,0.0,100.0,False
51,Integration,14,2,39.9962,39.9962,0.0,100.0,False
52,Hardware,14,1,37.7045,37.7045,0.0,100.0,False
53,Software,14,2,36.7301,36.7301,0.0,100.0,False
54,Software,14,2,37.7608,37.7608,0.0,100.0,False
55,Software,14,1,32.938,32.938,0.0,100.0,False
56,Hardware,14,2,33.6587,33.6587,0.0,100.0,False
57,Testing,14,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,14,1,35.0083,35.0083,0.0,100.0,False
59,Testing,14,1,39.1993,39.1993,0.0,100.0,False
60,Testing,14,2,35.2836,35.2836,0.0,100.0,False
61,Integration,14,2,36.8655,36.8655,0.0,100.0,False
62,Testing,14,1,41.8977,41.8977,0.0,100.0,False
63,Software,14,1,36.9312,36.9312,0.0,100.0,False
64,Integration,14,1,40.2125,40.2125,0.0,100.0,False
65,Software,14,1,35.1991,35.1991,0.0,100.0,False
66,Software,14,1,37.3837,37.3837,0.0,100.0,False
67,Integration,14,2,35.1499,35.1499,0.0,100.0,False
68,Software,14,2,36.9829,36.9829,0.0,100.0,False
69,Hardware,14,1,40.5209,40.5209,0.0,100.0,False
70,Software,14,2,32.818,32.818,0.0,100.0,False
71,Integration,14,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,14,2,38.7132,38.7132,0.0,100.0,False
73,Software,14,2,36.2176,36.2176,0.0,100.0,False
74,Hardware,14,1,33.6618,33.6618,0.0,100.0,False
75,Testing,14,1,38.2164,38.2164,0.0,100.0,False
76,Software,14,1,36.4115,36.4115,0.0,100.0,False
77,Software,14,1,38.698,38.698,0.0,100.0,False
78,Hardware,14,2,38.0656,38.0656,0.0,100.0,False
79,Testing,14,1,42.0,42.0,0.0,100.0,False
80,Testing,14,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,15,1,40.2298,40.2298,0.0,100.0,False
2,Integration,15,1,39.6295,39.6295,0.0,100.0,False
3,Testing,15,2,36.0035,36.0035,0.0,100.0,False
4,Software,15,2,38.6965,38.6965,0.0,100.0,False
5,Software,15,1,38.3501,38.3501,0.0,100.0,False
6,Integration,15,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,15,2,40.6143,40.6143,0.0,100.0,False
8,Testing,15,2,38.6708,38.6708,0.0,100.0,False
9,Hardware,15,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,15,1,38.2027,38.2027,0.0,100.0,False
11,Testing,15,1,38.8674,38.8674,0.0,100.0,False
12,Integration,15,1,39.8939,39.8939,0.0,100.0,False
13,Testing,15,1,33.6285,33.6285,0.0,100.0,False
14,Integration,15,3,31.4848,31.4848,0.0,100.0,False
15,Testing,15,1,36.5889,36.5889,0.0,100.0,False
16,Integration,15,1,36.0834,36.0834,0.0,100.0,False
17,Testing,15,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,15,1,42.0,42.0,0.0,100.0,False
19,Integration,15,2,35.4025,35.4025,0.0,100.0,False
20,Software,15,1,40.9048,40.9048,0.0,100.0,False
21,Testing,15,1,32.9514,32.9514,0.0,100.0,False
22,Software,15,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,15,1,38.4883,38.4883,0.0,100.0,False
24,Integration,15,1,39.7587,39.7587,0.0,100.0,False
25,Integration,15,2,40.1337,40.1337,0.0,100.0,False
26,Testing,15,1,40.38,40.38,0.0,100.0,False
27,Software,15,2,36.9538,36.9538,0.0,100.0,False
28,Integration,15,1,36.6129,36.6129,0.0,100.0,False
29,Testing,15,1,40.5739,40.5739,0.0,100.0,False
30,Software,15,1,37.4261,37.4261,0.0,100.0,False
31,Software,15,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,15,2,34.6001,34.6001,0.0,100.0,False
33,Hardware,15,2,35.2416,35.2416,0.0,100.0,False
34,Testing,15,2,39.4915,39.4915,0.0,100.0,False
35,Integration,15,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,15,1,40.0715,40.0715,0.0,100.0,False
37,Integration,15,2,36.7182,36.7182,0.0,100.0,False
38,Integration,15,1,38.4756,38.4756,0.0,100.0,False
39,Software,15,1,39.8768,39.8768,0.0,100.0,False
40,Testing,15,1,37.072,37.072,0.0,100.0,False
41,Hardware,15,2,39.3703,39.3703,0.0,100.0,False
42,Integration,15,1,36.0142,36.0142,0.0,100.0,False
43,Testing,15,1,36.9108,36.9108,0.0,100.0,False
44,Software,15,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,15,1,34.4125,34.4125,0.0,100.0,False
46,Integration,15,1,39.4609,39.4609,0.0,100.0,False
47,Software,15,2,36.5918,36.5918,0.0,100.0,False
48,Integration,15,1,38.0375,38.0375,0.0,100.0,False
49,Testing,15,1,39.4422,39.4422,0.0,100.0,False
50,Integration,15,1,39.3396,39.3396,0.0,100.0,False
51,Integration,15,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,15,1,37.7045,37.7045,0.0,100.0,False
53,Software,15,1,36.7301,36.7301,0.0,100.0,False
54,Software,15,1,37.7608,37.7608,0.0,100.0,False
55,Software,15,1,32.938,32.938,0.0,100.0,False
56,Hardware,15,2,33.6587,33.6587,0.0,100.0,False
57,Testing,15,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,15,2,35.0083,35.0083,0.0,100.0,False
59,Testing,15,2,39.1993,39.1993,0.0,100.0,False
60,Testing,15,2,35.2836,35.2836,0.0,100.0,False
61,Integration,15,1,36.8655,36.8655,0.0,100.0,False
62,Testing,15,1,41.8977,41.8977,0.0,100.0,False
63,Software,15,2,36.9312,36.9312,0.0,100.0,False
64,Integration,15,2,40.2125,40.2125,0.0,100.0,False
65,Software,15,1,35.1991,35.1991,0.0,100.0,False
66,Software,15,1,37.3837,37.3837,0.0,100.0,False
67,Integration,15,2,35.1499,35.1499,0.0,100.0,False
68,Software,15,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,15,1,40.5209,40.5209,0.0,100.0,False
70,Software,15,1,32.818,32.818,0.0,100.0,False
71,Integration,15,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,15,1,38.7132,38.7132,0.0,100.0,False
73,Software,15,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,15,1,33.6618,33.6618,0.0,100.0,False
75,Testing,15,1,38.2164,38.2164,0.0,100.0,False
76,Software,15,2,35.9737,36.4115,0.4378,98.8,False
77,Software,15,1,38.698,38.698,0.0,100.0,False
78,Hardware,15,1,38.0656,38.0656,0.0,100.0,False
79,Testing,15,1,42.0,42.0,0.0,100.0,False
80,Testing,15,3,31.6896,31.6896,0.0,100.0,False
1,Hardware,16,1,40.2298,40.2298,0.0,100.0,False
2,Integration,16,2,39.6295,39.6295,0.0,100.0,False
3,Testing,16,2,36.0035,36.0035,0.0,100.0,False
4,Software,16,1,38.6965,38.6965,0.0,100.0,False
5,Software,16,2,38.3501,38.3501,0.0,100.0,False
6,Integration,16,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,16,2,40.6143,40.6143,0.0,100.0,False
8,Testing,16,2,38.6708,38.6708,0.0,100.0,False
9,Hardware,16,2,40.0367,40.0367,0.0,100.0,False
10,Hardware,16,1,38.2027,38.2027,0.0,100.0,False
11,Testing,16,1,38.8674,38.8674,0.0,100.0,False
12,Integration,16,1,39.8939,39.8939,0.0,100.0,False
13,Testing,16,1,33.6285,33.6285,0.0,100.0,False
14,Integration,16,2,37.041,37.041,0.0,100.0,False
15,Testing,16,1,36.5889,36.5889,0.0,100.0,False
16,Integration,16,1,36.0834,36.0834,0.0,100.0,False
17,Testing,16,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,16,1,42.0,42.0,0.0,100.0,False
19,Integration,16,1,35.4025,35.4025,0.0,100.0,False
20,Software,16,3,34.7691,34.7691,0.0,100.0,False
21,Testing,16,1,32.9514,32.9514,0.0,100.0,False
22,Software,16,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,16,1,38.4883,38.4883,0.0,100.0,False
24,Integration,16,2,39.7587,39.7587,0.0,100.0,False
25,Integration,16,1,40.1337,40.1337,0.0,100.0,False
26,Testing,16,1,40.38,40.38,0.0,100.0,False
27,Software,16,1,36.9538,36.9538,0.0,100.0,False
28,Integration,16,1,36.6129,36.6129,0.0,100.0,False
29,Testing,16,1,40.5739,40.5739,0.0,100.0,False
30,Software,16,1,37.4261,37.4261,0.0,100.0,False
31,Software,16,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,16,2,34.6001,34.6001,0.0,100.0,False
33,Hardware,16,1,35.2416,35.2416,0.0,100.0,False
34,Testing,16,1,39.4915,39.4915,0.0,100.0,False
35,Integration,16,1,38.4273,38.4273,0.0,100.0,False
36,Hardware,16,1,40.0715,40.0715,0.0,100.0,False
37,Integration,16,2,36.7182,36.7182,0.0,100.0,False
38,Integration,16,1,38.4756,38.4756,0.0,100.0,False
39,Software,16,1,39.8768,39.8768,0.0,100.0,False
40,Testing,16,2,37.072,37.072,0.0,100.0,False
41,Hardware,16,1,39.3703,39.3703,0.0,100.0,False
42,Integration,16,1,36.0142,36.0142,0.0,100.0,False
43,Testing,16,2,36.9108,36.9108,0.0,100.0,False
44,Software,16,1,36.8548,36.8548,0.0,100.0,False
45,Hardware,16,1,34.4125,34.4125,0.0,100.0,False
46,Integration,16,1,39.4609,39.4609,0.0,100.0,False
47,Software,16,2,36.5918,36.5918,0.0,100.0,False
48,Integration,16,1,38.0375,38.0375,0.0,100.0,False
49,Testing,16,2,39.4422,39.4422,0.0,100.0,False
50,Integration,16,1,39.3396,39.3396,0.0,100.0,False
51,Integration,16,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,16,2,37.7045,37.7045,0.0,100.0,False
53,Software,16,1,36.7301,36.7301,0.0,100.0,False
54,Software,16,1,37.7608,37.7608,0.0,100.0,False
55,Software,16,1,32.938,32.938,0.0,100.0,False
56,Hardware,16,2,33.6587,33.6587,0.0,100.0,False
57,Testing,16,2,34.0319,34.0319,0.0,100.0,False
58,Hardware,16,1,35.0083,35.0083,0.0,100.0,False
59,Testing,16,1,39.1993,39.1993,0.0,100.0,False
60,Testing,16,2,35.2836,35.2836,0.0,100.0,False
61,Integration,16,1,36.8655,36.8655,0.0,100.0,False
62,Testing,16,1,41.8977,41.8977,0.0,100.0,False
63,Software,16,1,36.9312,36.9312,0.0,100.0,False
64,Integration,16,1,40.2125,40.2125,0.0,100.0,False
65,Software,16,1,35.1991,35.1991,0.0,100.0,False
66,Software,16,1,37.3837,37.3837,0.0,100.0,False
67,Integration,16,2,35.1499,35.1499,0.0,100.0,False
68,Software,16,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,16,1,40.5209,40.5209,0.0,100.0,False
70,Software,16,1,32.818,32.818,0.0,100.0,False
71,Integration,16,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,16,1,38.7132,38.7132,0.0,100.0,False
73,Software,16,2,36.2176,36.2176,0.0,100.0,False
74,Hardware,16,2,33.6618,33.6618,0.0,100.0,False
75,Testing,16,1,38.2164,38.2164,0.0,100.0,False
76,Software,16,2,36.4115,36.4115,0.0,100.0,False
77,Software,16,1,38.698,38.698,0.0,100.0,False
78,Hardware,16,1,38.0656,38.0656,0.0,100.0,False
79,Testing,16,1,42.0,42.0,0.0,100.0,False
80,Testing,16,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,17,1,40.2298,40.2298,0.0,100.0,False
2,Integration,17,1,39.6295,39.6295,0.0,100.0,False
3,Testing,17,1,36.0035,36.0035,0.0,100.0,False
4,Software,17,1,38.6965,38.6965,0.0,100.0,False
5,Software,17,1,38.3501,38.3501,0.0,100.0,False
6,Integration,17,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,17,1,40.6143,40.6143,0.0,100.0,False
8,Testing,17,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,17,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,17,2,38.2027,38.2027,0.0,100.0,False
11,Testing,17,1,38.8674,38.8674,0.0,100.0,False
12,Integration,17,1,39.8939,39.8939,0.0,100.0,False
13,Testing,17,2,33.6285,33.6285,0.0,100.0,False
14,Integration,17,1,37.041,37.041,0.0,100.0,False
15,Testing,17,3,31.1005,31.1005,0.0,100.0,False
16,Integration,17,1,36.0834,36.0834,0.0,100.0,False
17,Testing,17,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,17,1,42.0,42.0,0.0,100.0,False
19,Integration,17,2,35.4025,35.4025,0.0,100.0,False
20,Software,17,1,40.9048,40.9048,0.0,100.0,False
21,Testing,17,1,32.9514,32.9514,0.0,100.0,False
22,Software,17,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,17,1,38.4883,38.4883,0.0,100.0,False
24,Integration,17,1,39.7587,39.7587,0.0,100.0,False
25,Integration,17,1,40.1337,40.1337,0.0,100.0,False
26,Testing,17,1,40.38,40.38,0.0,100.0,False
27,Software,17,1,36.9538,36.9538,0.0,100.0,False
28,Integration,17,1,36.6129,36.6129,0.0,100.0,False
29,Testing,17,2,40.5739,40.5739,0.0,100.0,False
30,Software,17,1,37.4261,37.4261,0.0,100.0,False
31,Software,17,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,17,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,17,2,35.2416,35.2416,0.0,100.0,False
34,Testing,17,1,39.4915,39.4915,0.0,100.0,False
35,Integration,17,2,38.4273,38.4273,0.0,100.0,False
36,Hardware,17,1,40.0715,40.0715,0.0,100.0,False
37,Integration,17,1,36.7182,36.7182,0.0,100.0,False
38,Integration,17,2,33.7855,38.4756,4.6902,87.81,False
39,Software,17,2,39.8768,39.8768,0.0,100.0,False
40,Testing,17,2,37.072,37.072,0.0,100.0,False
41,Hardware,17,1,39.3703,39.3703,0.0,100.0,False
42,Integration,17,1,36.0142,36.0142,0.0,100.0,False
43,Testing,17,2,36.9108,36.9108,0.0,100.0,False
44,Software,17,3,31.3266,31.3266,0.0,100.0,False
45,Hardware,17,2,34.4125,34.4125,0.0,100.0,False
46,Integration,17,1,39.4609,39.4609,0.0,100.0,False
47,Software,17,1,36.5918,36.5918,0.0,100.0,False
48,Integration,17,2,38.0375,38.0375,0.0,100.0,False
49,Testing,17,1,39.4422,39.4422,0.0,100.0,False
50,Integration,17,2,39.3396,39.3396,0.0,100.0,False
51,Integration,17,1,39.9962,39.9962,0.0,100.0,False
52,Hardware,17,1,37.7045,37.7045,0.0,100.0,False
53,Software,17,1,36.7301,36.7301,0.0,100.0,False
54,Software,17,2,37.7608,37.7608,0.0,100.0,False
55,Software,17,1,32.938,32.938,0.0,100.0,False
56,Hardware,17,1,33.6587,33.6587,0.0,100.0,False
57,Testing,17,1,34.0319,34.0319,0.0,100.0,False
58,Hardware,17,1,35.0083,35.0083,0.0,100.0,False
59,Testing,17,1,39.1993,39.1993,0.0,100.0,False
60,Testing,17,2,35.2836,35.2836,0.0,100.0,False
61,Integration,17,1,36.8655,36.8655,0.0,100.0,False
62,Testing,17,1,41.8977,41.8977,0.0,100.0,False
63,Software,17,2,36.9312,36.9312,0.0,100.0,False
64,Integration,17,1,40.2125,40.2125,0.0,100.0,False
65,Software,17,1,35.1991,35.1991,0.0,100.0,False
66,Software,17,1,37.3837,37.3837,0.0,100.0,False
67,Integration,17,1,35.1499,35.1499,0.0,100.0,False
68,Software,17,1,36.9829,36.9829,0.0,100.0,False
69,Hardware,17,2,40.5209,40.5209,0.0,100.0,False
70,Software,17,1,32.818,32.818,0.0,100.0,False
71,Integration,17,1,39.3033,39.3033,0.0,100.0,False
72,Hardware,17,2,38.7132,38.7132,0.0,100.0,False
73,Software,17,1,36.2176,36.2176,0.0,100.0,False
74,Hardware,17,1,33.6618,33.6618,0.0,100.0,False
75,Testing,17,1,38.2164,38.2164,0.0,100.0,False
76,Software,17,1,36.4115,36.4115,0.0,100.0,False
77,Software,17,2,38.698,38.698,0.0,100.0,False
78,Hardware,17,3,32.3557,32.3557,0.0,100.0,False
79,Testing,17,2,42.0,42.0,0.0,100.0,False
80,Testing,17,1,37.2819,37.2819,0.0,100.0,False
1,Hardware,18,2,40.2298,40.2298,0.0,100.0,False
2,Integration,18,1,39.6295,39.6295,0.0,100.0,False
3,Testing,18,1,36.0035,36.0035,0.0,100.0,False
4,Software,18,1,38.6965,38.6965,0.0,100.0,False
5,Software,18,2,38.3501,38.3501,0.0,100.0,False
6,Integration,18,1,38.6561,38.6561,0.0,100.0,False
7,Hardware,18,1,40.6143,40.6143,0.0,100.0,False
8,Testing,18,1,38.6708,38.6708,0.0,100.0,False
9,Hardware,18,1,40.0367,40.0367,0.0,100.0,False
10,Hardware,18,1,38.2027,38.2027,0.0,100.0,False
11,Testing,18,2,38.8674,38.8674,0.0,100.0,False
12,Integration,18,1,39.8939,39.8939,0.0,100.0,False
13,Testing,18,1,33.6285,33.6285,0.0,100.0,False
14,Integration,18,1,37.041,37.041,0.0,100.0,False
15,Testing,18,1,36.5889,36.5889,0.0,100.0,False
16,Integration,18,1,36.0834,36.0834,0.0,100.0,False
17,Testing,18,1,37.1746,37.1746,0.0,100.0,False
18,Hardware,18,2,42.0,42.0,0.0,100.0,False
19,Integration,18,2,35.4025,35.4025,0.0,100.0,False
20,Software,18,2,40.9048,40.9048,0.0,100.0,False
21,Testing,18,1,32.9514,32.9514,0.0,100.0,False
22,Software,18,1,36.9953,36.9953,0.0,100.0,False
23,Hardware,18,1,38.4883,38.4883,0.0,100.0,False
24,Integration,18,2,39.7587,39.7587,0.0,100.0,False
25,Integration,18,1,40.1337,40.1337,0.0,100.0,False
26,Testing,18,1,40.38,40.38,0.0,100.0,False
27,Software,18,1,36.9538,36.9538,0.0,100.0,False
28,Integration,18,1,36.6129,36.6129,0.0,100.0,False
29,Testing,18,2,40.5739,40.5739,0.0,100.0,False
30,Software,18,2,37.4261,37.4261,0.0,100.0,False
31,Software,18,1,34.1729,34.1729,0.0,100.0,False
32,Hardware,18,1,34.6001,34.6001,0.0,100.0,False
33,Hardware,18,1,35.2416,35.2416,0.0,100.0,False
34,Testing,18,1,39.4915,39.4915,0.0,100.0,False
35,Integration,18,1,38.4273,38.4273,0.0,100.0,False
36,Hardware,18,1,40.0715,40.0715,0.0,100.0,False
37,Integration,18,2,36.7182,36.7182,0.0,100.0,False
38,Integration,18,1,38.4756,38.4756,0.0,100.0,False
39,Software,18,1,39.8768,39.8768,0.0,100.0,False
40,Testing,18,2,37.072,37.072,0.0,100.0,False
41,Hardware,18,1,39.3703,39.3703,0.0,100.0,False
42,Integration,18,1,36.0142,36.0142,0.0,100.0,False
